,latitude,longitude,PRIX_m2,date_mutation,valeur_fonciere,SURF
18455,42.696252,9.449084,3648.068669527897,2018-12-19,144500.0,39.61
18456,42.445269,9.508893,2738.095238095238,2018-12-12,115000.0,42.0
18457,42.692054,9.43495,1240.909090909091,2018-12-17,81900.0,66.0
18458,42.59795,9.263266,1451.6129032258063,2018-12-22,135000.0,93.0
18459,42.562851,9.444674,2346.616605512416,2018-12-13,275000.0,117.19
18460,42.561184,9.523937,3557.1428571428573,2018-12-20,124500.0,35.0
18461,42.67612,9.434634,2095.2380952380954,2018-12-10,132000.0,63.0
18462,42.67612,9.434634,2095.2380952380954,2018-12-10,132000.0,63.0
18463,42.662829,9.44299,1111.111111111111,2018-12-20,80000.0,72.0
18464,42.579208,9.366828,2727.2727272727275,2018-12-27,150000.0,55.0
18465,42.5905,9.444939,1481.4814814814815,2018-12-27,80000.0,54.0
18466,42.543258,8.935692,785.7142857142857,2018-12-13,110000.0,140.0
18467,42.556223,9.446522,2843.1372549019607,2018-12-13,290000.0,102.0
18468,42.556223,9.446522,2843.1372549019607,2018-12-13,290000.0,102.0
18469,42.01363,9.354959,2739.0243902439024,2018-12-11,112300.0,41.0
18470,42.629736,9.35386,4076.923076923077,2018-12-12,265000.0,65.0
18471,42.629736,9.35386,4076.923076923077,2018-12-12,265000.0,65.0
18472,42.629736,9.35386,4416.666666666667,2018-12-12,265000.0,60.0
18473,42.546944,9.527866,2270.531400966184,2018-12-11,470000.0,207.0
18474,42.958403,9.451288,1000.0,2018-12-13,80000.0,80.0
18475,42.958403,9.451288,1000.0,2018-12-13,80000.0,80.0
18476,42.316048,9.48521,1106.1946902654863,2018-12-21,50000.0,45.2
18477,42.665553,9.422117,1625.2631578947369,2018-12-20,154400.0,95.0
18478,42.340776,9.535232,3743.2432432432433,2018-12-17,138500.0,37.0
18479,42.383667,9.531637,2500.0,2018-12-12,150000.0,60.0
18480,42.444292,9.509203,1819.5050946142649,2018-12-20,150000.0,82.44
18481,42.381872,9.523034,2877.551020408164,2018-12-13,141000.0,49.0
18482,42.565512,9.448379,2000.0,2018-12-13,166000.0,83.0
18483,42.372688,9.526306,1818.1818181818185,2018-12-13,80000.0,44.0
18484,42.662064,9.430415,3309.734513274336,2018-12-19,374000.0,113.0
18485,42.662064,9.430415,2671.428571428572,2018-12-19,374000.0,140.0
18486,42.550378,9.453903,3836.514362830153,2018-12-28,199000.0,51.87
18487,42.691946,9.449773,1866.6666666666667,2018-12-14,112000.0,60.0
18488,42.305747,9.151225,2833.333333333333,2018-12-19,170000.0,60.0
18489,42.694715,9.44898,925.2350395463365,2018-12-27,62000.0,67.01
18490,42.697337,9.450328,740.0,2018-12-21,148000.0,200.0
18491,42.01363,9.354959,2435.064935064935,2018-12-18,120000.0,49.28
18492,42.960302,9.367211,6642.857142857143,2018-12-15,465000.0,70.0
18493,42.89514,9.43943,3382.3529411764707,2018-12-27,345000.0,102.0
18494,42.692638,9.443998,2730.2060064532143,2018-12-19,220000.0,80.58
18495,42.705644,9.452792,2333.333333333333,2018-12-20,245000.0,105.0
18496,42.704145,9.453422,2730.458880104328,2018-12-17,335000.0,122.69
18497,42.441779,9.507704,2523.809523809524,2018-12-11,159000.0,63.0
18498,42.661926,9.432516,2160.0,2018-12-18,324000.0,150.0
18499,42.787202,9.348019,8857.142857142857,2018-12-18,310000.0,35.0
18500,42.787202,9.348019,8857.142857142857,2018-12-18,310000.0,35.0
18501,42.787202,9.348019,8857.142857142857,2018-12-18,310000.0,35.0
18502,42.787202,9.348019,8857.142857142857,2018-12-18,310000.0,35.0
18503,42.787202,9.348019,8857.142857142857,2018-12-18,310000.0,35.0
18504,42.787202,9.348019,8857.142857142857,2018-12-18,310000.0,35.0
18505,42.56449,9.436155,2663.4615384615386,2018-12-17,277000.0,104.0
18506,42.245234,9.550311,2037.037037037037,2018-12-19,55000.0,27.0
18507,42.053718,9.373713,3670.114942528736,2018-12-20,319300.0,87.0
18508,42.672966,9.432774,2953.75,2018-12-20,118150.0,40.0
18509,42.684381,9.436997,661.7647058823529,2018-12-17,45000.0,68.0
18510,42.565419,9.438882,932.5842696629212,2018-05-25,83000.0,89.0
18511,42.564029,9.436597,943.9252336448598,2018-06-15,101000.0,107.0
18512,42.307678,9.162579,3078.9473684210525,2018-12-27,117000.0,38.0
18513,42.705024,9.452447,2214.79314667781,2018-12-28,159000.0,71.79
18514,42.705024,9.452447,2214.79314667781,2018-12-28,159000.0,71.79
18515,42.556092,8.761201,3948.58,2018-12-27,197429.0,50.0
18516,42.401977,9.534783,1969.6969696969695,2018-12-27,65000.0,33.0
18517,41.997013,9.396904,1438.3561643835617,2018-12-27,315000.0,219.0
18518,42.493182,9.49211,,2018-12-20,,125.0
18519,42.493182,9.49211,,2018-12-20,,125.0
18520,42.690806,9.440393,1873.356704645048,2018-12-22,171000.0,91.28
18521,42.663167,9.316673,2857.1428571428573,2018-12-27,380000.0,133.0
18522,42.563242,8.751679,4461.141112937309,2018-12-28,190000.0,42.59
18523,42.719333,9.453738,2768.804799261652,2018-12-18,240000.0,86.68
18524,42.689145,9.379144,3183.9221613451728,2018-12-18,168525.0,52.93
18525,42.537924,9.381629,431.0344827586207,2018-12-18,25000.0,58.0
18526,42.370623,9.53139,3126.923076923077,2018-12-18,81300.0,26.0
18527,42.37331,9.527526,1901.1406844106464,2018-12-20,95000.0,49.97
18528,42.431639,9.532526,1322.5806451612902,2018-12-21,82000.0,62.0
18529,42.597405,8.823016,4095.2083333333335,2018-12-17,196570.0,48.0
18530,42.633055,8.930345,3040.0,2018-12-27,76000.0,25.0
18531,42.562887,9.436687,1011.7647058823528,2018-09-22,86000.0,85.0
18532,42.556092,8.761201,3958.72,2018-12-27,197936.0,50.0
18533,42.677893,9.441874,2648.013989507869,2018-12-27,212000.0,80.06
18534,42.704019,9.451474,1040.0,2018-12-31,52000.0,50.0
18535,42.361731,9.529992,2083.333333333333,2018-12-27,125000.0,60.0
18536,42.403099,9.19332,280.2690582959641,2018-12-20,15000.0,53.52
18537,42.475609,9.431561,625.0,2018-12-26,30000.0,48.0
18538,42.683904,9.431422,4021.7391304347834,2018-12-24,370000.0,92.0
18539,42.708407,9.453147,2752.1274669563645,2018-12-19,152000.0,55.23
18540,,,2348.111658456486,2018-12-20,71500.0,30.45
18541,42.372563,9.529495,1826.0869565217392,2018-12-21,168000.0,92.0
18542,42.554264,9.426573,661.7647058823529,2018-12-26,22500.0,34.0
18543,42.183801,9.250574,1304.3478260869565,2018-12-28,180000.0,138.0
18544,42.627126,8.881147,9000.0,2018-12-21,900000.0,100.0
18545,42.627126,8.881147,9000.0,2018-12-21,900000.0,100.0
18546,42.332364,9.49196,1763.6684303350971,2018-12-21,80000.0,45.36
18547,42.367498,9.531642,1750.0,2018-12-26,133000.0,76.0
18548,42.704688,9.451969,978.2608695652174,2018-12-21,45000.0,46.0
18549,42.632893,8.938005,2406.90924536316,2018-12-27,170000.0,70.63
18550,42.631317,8.934159,6546.27539503386,2018-12-20,290000.0,44.3
18551,42.631317,8.934159,5858.585858585859,2018-12-20,290000.0,49.5
18552,42.62331,8.955012,5303.225806451613,2018-12-28,822000.0,155.0
18553,42.55806,8.751717,7333.333333333333,2018-12-14,154000.0,21.0
18554,42.55806,8.751717,7333.333333333333,2018-12-14,154000.0,21.0
18555,42.561124,8.753853,1650.0,2018-12-14,66000.0,40.0
18556,42.615102,9.428256,2113.904982618772,2018-01-15,182430.0,86.3
18557,42.509358,9.523602,5111.111111111111,2018-12-20,230000.0,45.0
18558,42.50938,9.523734,6571.428571428572,2018-12-20,230000.0,35.0
18559,42.681033,9.300153,12950.0,2018-12-27,297850.0,23.0
18560,42.596989,8.826318,4222.222222222223,2018-12-28,114000.0,27.0
18561,42.380232,9.523354,3888.8888888888887,2018-12-28,140000.0,36.0
18562,42.380232,9.523354,2456.1403508771928,2018-12-28,140000.0,57.0
18563,42.896484,9.433203,2307.692307692308,2018-12-21,150000.0,65.0
18564,42.896484,9.433203,2307.692307692308,2018-12-21,150000.0,65.0
18565,42.619787,8.900566,7305.194805194805,2018-12-10,2250000.0,308.0
18566,42.623187,8.943586,716.4179104477612,2018-12-19,96000.0,134.0
18567,42.631612,8.933795,4104.903078677309,2018-12-27,144000.0,35.08
18568,42.628679,8.928378,2900.1519127192378,2018-12-27,210000.0,72.41
18569,42.561403,8.98133,2063.492063492064,2018-12-27,130000.0,63.0
18570,42.598846,9.002558,2765.217391304348,2018-12-27,318000.0,115.0
18571,42.445867,9.505491,1802.7387762177157,2018-12-27,104000.0,57.69
18572,42.535582,9.463636,2850.574712643678,2018-12-27,248000.0,87.0
18573,42.481097,9.197785,833.3333333333334,2018-12-26,150000.0,180.0
18574,42.629543,9.439366,2018.1818181818185,2018-12-26,111000.0,55.0
18575,42.563171,9.432394,2323.529411764706,2018-12-27,395000.0,170.0
18576,42.563171,9.432394,2323.529411764706,2018-12-27,395000.0,170.0
18577,42.598565,9.498038,2683.363148479428,2018-12-27,60000.0,22.36
18578,42.695013,9.441887,2549.707602339181,2018-12-31,218000.0,85.5
18579,42.767599,9.459636,3237.6747608535684,2018-12-27,264000.0,81.54
18580,42.679873,9.437173,930.9903409752123,2018-12-31,80000.0,85.93
18581,42.717841,9.455422,5487.364620938628,2018-12-29,1520000.0,277.0
18582,42.717841,9.455422,25333.33333333333,2018-12-29,1520000.0,60.0
18583,42.683483,9.422419,2238.405797101449,2018-12-28,154450.0,69.0
18584,42.601901,9.494023,3150.94395280236,2018-12-28,106817.0,33.9
18585,42.704164,9.452909,1461.5384615384614,2018-12-27,95000.0,65.0
18586,42.705858,9.446584,1808.590806330068,2018-12-11,120000.0,66.35
18587,42.601901,9.494023,3030.1612903225805,2018-12-26,93935.0,31.0
18588,42.5544,8.763038,5000.0,2018-12-26,220000.0,44.0
18589,42.709475,9.454219,2777.777777777778,2018-12-28,650000.0,234.0
18590,42.542562,8.875986,1940.2985074626863,2018-10-17,130000.0,67.0
18591,42.625311,8.895483,6461.874213836478,2018-11-17,1027438.0,159.0
18592,42.700991,9.361313,512.8205128205128,2018-11-09,40000.0,78.0
18593,42.634136,9.43565,2294.214876033058,2018-12-26,208200.0,90.75
18594,42.357243,9.525949,2375.0,2018-12-17,228000.0,96.0
18595,42.712289,9.429606,1037.2670807453417,2018-12-12,167000.0,161.0
18596,42.694391,9.449812,1074.638530676045,2018-12-20,110000.0,102.36
18597,42.685291,9.441758,2955.3186663642546,2018-12-21,130300.0,44.09
18598,42.308913,9.152122,1400.0,2018-12-18,210000.0,150.0
18599,42.308913,9.152122,210.0,2018-12-18,210000.0,1000.0
18600,42.308913,9.152122,292.88702928870293,2018-12-18,210000.0,717.0
18601,42.577857,9.428444,2582.2091062394607,2018-02-19,245000.0,94.88
18602,42.577857,9.428444,2582.2091062394607,2018-02-19,245000.0,94.88
18603,42.507354,8.85606,1428.571428571429,2018-10-30,50000.0,35.0
18604,42.623873,9.427728,2612.3595505617977,2018-09-11,232500.0,89.0
18605,41.952389,8.789999,3651.616086849248,2019-01-03,148000.0,40.53
18606,41.924939,8.736545,760.5877268798617,2019-01-07,220000.0,289.25
18607,41.619746,9.352889,9927.0,2019-01-11,992700.0,100.0
18608,41.619746,9.352889,9927.0,2019-01-11,992700.0,100.0
18609,42.253852,8.803855,888.8888888888889,2019-01-15,60000.0,67.5
18610,41.679224,8.918193,3368.4210526315787,2019-01-16,128000.0,38.0
18611,41.94009,8.845117,3833.3333333333335,2019-01-15,575000.0,150.0
18612,41.937183,8.759442,2857.1428571428573,2019-01-08,220000.0,77.0
18613,41.981168,8.778536,2133.333333333333,2019-01-11,160000.0,75.0
18614,41.976381,8.811492,3379.310344827586,2019-01-14,490000.0,145.0
18615,41.939005,8.749004,3046.738592497278,2019-01-10,307812.0,101.03
18616,41.919586,8.727149,4375.0,2019-01-09,140000.0,32.0
18617,41.913008,8.722424,3333.333333333333,2019-01-14,260000.0,78.0
18618,41.953044,8.77722,2607.3004412354594,2019-01-03,260000.0,99.72
18619,41.69579,9.358075,4874.7591522158,2019-01-08,506000.0,103.8
18620,41.936395,8.757515,3238.341968911917,2019-01-03,150000.0,46.32
18621,41.92637,8.736623,1538.4615384615386,2019-01-03,140000.0,91.0
18622,41.852603,8.85867,5045.833333333333,2019-01-03,605500.0,120.0
18623,41.747108,9.403918,3330.249768732655,2019-01-03,72000.0,21.62
18624,42.252653,8.802814,624.3496357960458,2019-01-03,48000.0,76.88
18625,41.913974,8.719813,4433.041162764896,2019-01-02,399550.0,90.13
18626,,,3520.833333333333,2019-01-08,169000.0,48.0
18627,41.684723,9.358734,2800.0,2019-01-08,700000.0,250.0
18628,41.909107,8.717855,5520.0,2019-01-08,552000.0,100.0
18629,41.84446,8.761467,12666.666666666666,2019-01-09,1900000.0,150.0
18630,41.84446,8.761467,12666.666666666666,2019-01-09,1900000.0,150.0
18631,41.388111,9.161652,3602.409638554217,2019-01-04,299000.0,83.0
18632,41.92881,8.732047,1562.5,2019-01-09,100000.0,64.0
18633,41.910254,8.714614,4843.75,2019-01-08,310000.0,64.0
18634,42.045939,8.81089,3052.6315789473683,2019-01-07,290000.0,95.0
18635,41.612901,9.264738,3779.036144578313,2019-01-09,627320.0,166.0
18636,41.612901,9.264738,3779.036144578313,2019-01-09,627320.0,166.0
18637,41.633264,9.240454,1506.849315068493,2019-01-03,110000.0,73.0
18638,41.916964,8.729453,1234.177215189873,2019-01-10,97500.0,79.0
18639,41.92936,8.757608,2709.401709401709,2019-01-03,317000.0,117.0
18640,41.909863,8.710598,3629.213483146068,2019-01-08,323000.0,89.0
18641,41.929214,8.735234,3942.8076256499135,2019-01-04,182000.0,46.16
18642,41.941514,8.753881,3827.586206896552,2019-01-03,111000.0,29.0
18643,42.039657,8.974664,1142.857142857143,2019-01-07,80000.0,70.0
18644,41.930762,8.76297,4195.402298850575,2019-01-03,365000.0,87.0
18645,41.924806,8.737516,2426.325247079964,2019-01-09,162030.0,66.78
18646,41.696399,9.357126,4632.401071109789,2019-01-07,311390.0,67.22
18647,42.166843,8.797749,4571.428571428572,2019-01-08,160000.0,35.0
18648,42.166843,8.797749,2285.714285714286,2019-01-08,160000.0,70.0
18649,42.166843,8.797749,615.3846153846154,2019-01-08,160000.0,260.0
18650,42.166843,8.797749,4571.428571428572,2019-01-08,160000.0,35.0
18651,41.844503,8.994503,1904.7619047619048,2019-01-08,80000.0,42.0
18652,41.621028,8.974706,1875.0,2019-01-12,60000.0,32.0
18653,41.867942,9.011498,47.61904761904762,2019-01-17,5000.0,105.0
18654,41.590416,9.279156,2414.486921529175,2019-01-25,120000.0,49.7
18655,41.770995,9.396482,3200.0,2019-01-10,160000.0,50.0
18656,41.639627,9.338937,3200.940983606557,2019-01-14,390514.8,122.0
18657,41.669875,8.901909,4545.454545454545,2019-01-10,700000.0,154.0
18658,41.944877,9.105156,1536.3777089783282,2019-01-10,39700.0,25.84
18659,41.944877,9.105156,1417.857142857143,2019-01-10,39700.0,28.0
18660,41.697136,9.390349,4184.135802469136,2019-01-15,677830.0,162.0
18661,42.048543,8.75051,3600.0,2019-01-15,144000.0,40.0
18662,41.569995,9.161178,689.6551724137931,2019-01-15,20000.0,29.0
18663,41.908053,8.828706,4125.0,2019-01-18,330000.0,80.0
18664,41.94044,8.750668,1966.6666666666667,2019-01-10,177000.0,90.0
18665,41.94116,8.763912,2407.960199004975,2019-01-18,242000.0,100.5
18666,41.921677,8.840946,4227.272727272727,2019-01-15,372000.0,88.0
18667,41.92881,8.732047,2123.076923076923,2019-01-10,138000.0,65.0
18668,,,4550.0,2019-01-11,455000.0,100.0
18669,,,4550.0,2019-01-11,455000.0,100.0
18670,41.932961,8.740267,3294.1176470588234,2019-01-04,112000.0,34.0
18671,41.934689,8.746532,1593.7101572460688,2019-01-14,150000.0,94.12
18672,41.920599,8.732912,4056.8,2019-01-14,101420.0,25.0
18673,41.91061,8.712421,3582.5545171339563,2019-01-15,115000.0,32.1
18674,41.922411,8.738225,1893.580761219466,2019-01-10,100000.0,52.81
18675,41.885415,8.800678,5060.953084595493,2019-01-15,411000.0,81.21
18676,41.981102,8.791281,3571.428571428572,2019-01-10,350000.0,98.0
18677,41.910254,8.714614,4458.960522578813,2019-01-15,157000.0,35.21
18678,41.700042,9.344068,4666.666666666667,2019-01-11,350000.0,75.0
18679,41.700042,9.344068,8974.358974358975,2019-01-11,350000.0,39.0
18680,41.848975,8.788194,6629.562939924701,2019-01-23,405000.0,61.09
18681,41.887381,8.815967,4000.0,2019-01-30,138000.0,34.5
18682,41.91899,8.737719,4054.054054054054,2019-01-17,270000.0,66.6
18683,41.968804,8.813013,3021.428571428572,2019-01-15,211500.0,70.0
18684,41.931045,8.739252,1941.567065073041,2019-01-24,219300.0,112.95
18685,41.850784,8.79421,2424.0506329113923,2019-01-24,383000.0,158.0
18686,41.850784,8.79421,2424.0506329113923,2019-01-24,383000.0,158.0
18687,41.938917,8.749364,2383.222116301239,2019-01-21,175000.0,73.43
18688,41.909409,8.70888,1794.9574219402236,2019-01-14,215000.0,119.78
18689,41.909409,8.70888,1794.9574219402236,2019-01-14,215000.0,119.78
18690,41.887049,8.814386,2610.159977547011,2019-01-15,93000.0,35.63
18691,41.887049,8.814386,2610.159977547011,2019-01-15,93000.0,35.63
18692,42.041559,8.953917,1166.6666666666667,2019-01-16,70000.0,60.0
18693,42.024217,8.837735,2899.906454630496,2019-01-09,155000.0,53.45
18694,42.024217,8.837735,7100.320659642694,2019-01-09,155000.0,21.83
18695,41.586078,9.277884,4445.303440278314,2019-01-11,230000.0,51.74
18696,41.849277,8.79049,3730.15873015873,2019-01-17,235000.0,63.0
18697,41.932961,8.740267,253.16455696202533,2019-01-17,20000.0,79.0
18698,41.928801,8.737079,1923.9649068800984,2019-01-24,125000.0,64.97
18699,42.166468,8.797853,1035.6731875719215,2019-02-06,90000.0,86.9
18700,41.916964,8.729453,2468.354430379746,2019-01-10,195000.0,79.0
18701,41.920082,8.738182,1045.4545454545455,2019-01-23,345000.0,330.0
18702,41.936658,8.754634,2220.324508966695,2019-01-24,104000.0,46.84
18703,41.859544,8.79201,3886.6026520347514,2019-01-22,170000.0,43.74
18704,,,4798.657718120805,2019-01-21,715000.0,149.0
18705,,,4798.657718120805,2019-01-21,715000.0,149.0
18706,41.934932,8.736947,1714.2857142857142,2019-01-22,120000.0,70.0
18707,41.939138,8.75355,1866.6666666666667,2019-01-21,140000.0,75.0
18708,41.910254,8.714614,4014.705882352941,2019-01-24,273000.0,68.0
18709,41.909595,8.686022,5500.0,2019-01-23,715000.0,130.0
18710,41.910254,8.714614,4687.5,2019-01-22,300000.0,64.0
18711,41.919586,8.727149,3493.150684931507,2019-01-22,255000.0,73.0
18712,41.929312,8.737772,1622.7912008654887,2019-01-22,45000.0,27.73
18713,41.586956,9.278784,3565.217391304348,2019-01-25,410000.0,115.0
18714,41.573363,9.334778,560.655737704918,2019-01-23,342000.0,610.0
18715,41.532495,9.275792,10800.0,2019-01-25,1350000.0,125.0
18716,41.913719,8.722371,2769.230769230769,2019-01-25,360000.0,130.0
18717,41.93037,8.758948,3210.3053435114502,2019-01-28,210275.0,65.5
18718,41.767543,9.399406,2052.6217577906323,2019-01-25,110000.0,53.59
18719,41.938812,8.746307,1851.851851851852,2019-01-17,178500.0,96.39
18720,41.58743,9.283381,3291.6666666666665,2019-01-17,158000.0,48.0
18721,41.928087,8.737687,1967.741935483871,2019-01-07,122000.0,62.0
18722,41.938812,8.746307,722.2222222222222,2019-01-21,130000.0,180.0
18723,41.942112,8.834415,4016.0,2019-01-18,502000.0,125.0
18724,41.95153,8.789715,2972.6425187222985,2019-01-17,194500.0,65.43
18725,41.913382,8.724273,3714.285714285714,2019-01-28,260000.0,70.0
18726,41.930494,8.73906,2234.567901234568,2019-01-23,181000.0,81.0
18727,41.956605,8.778002,2714.285714285714,2019-01-28,190000.0,70.0
18728,41.845711,9.058434,1568.6274509803925,2019-01-31,80000.0,51.0
18729,,,5420.16806722689,2019-01-31,645000.0,119.0
18730,,,5420.16806722689,2019-01-31,645000.0,119.0
18731,41.885816,8.811571,3533.333333333333,2019-01-30,159000.0,45.0
18732,41.386951,9.156906,2057.189878625797,2019-01-17,600000.0,291.66
18733,41.386951,9.156906,13333.333333333334,2019-01-17,600000.0,45.0
18734,41.386951,9.156906,9230.76923076923,2019-01-17,600000.0,65.0
18735,41.386951,9.156906,13333.333333333334,2019-01-17,600000.0,45.0
18736,41.386919,9.157803,3434.610303830912,2019-01-17,130000.0,37.85
18737,41.920991,8.736833,2943.820224719101,2019-01-23,262000.0,89.0
18738,42.151652,8.593222,4637.0,2019-01-23,231850.0,50.0
18739,41.90862,8.656463,3333.333333333333,2019-01-29,140000.0,42.0
18740,41.676968,8.910145,3402.938901778809,2019-01-30,264000.0,77.58
18741,41.995618,8.866464,3044.9612403100773,2019-01-30,392800.0,129.0
18742,41.91061,8.712421,5059.153175591532,2019-01-24,325000.0,64.24
18743,41.934665,8.738136,2592.6315789473683,2019-01-16,246300.0,95.0
18744,41.919258,8.738318,4887.377815554611,2019-01-17,230000.0,47.06
18745,41.926489,8.725546,2102.0585677007825,2019-01-29,145000.0,68.98
18746,41.926489,8.725546,2144.927536231884,2019-01-28,148000.0,69.0
18747,41.56397,9.320609,4237.28813559322,2019-01-25,250000.0,59.0
18748,41.938812,8.746307,1956.5217391304348,2019-01-29,180000.0,92.0
18749,41.919998,8.737899,3715.796118036926,2019-01-31,235470.0,63.37
18750,41.669716,8.906979,3435.835767050335,2019-01-30,200000.0,58.21
18751,41.678798,8.952461,1058.8235294117646,2019-01-29,90000.0,85.0
18752,41.940481,8.762385,2703.085196716672,2019-01-31,191000.0,70.66
18753,41.933296,8.791573,3346.153846153846,2019-01-26,174000.0,52.0
18754,41.924611,8.730122,3612.22,2019-01-25,361222.0,100.0
18755,41.910254,8.714614,3785.5402112103984,2019-01-25,233000.0,61.55
18756,41.970486,8.720325,3653.2258064516127,2019-01-31,453000.0,124.0
18757,41.939765,8.747462,1852.115685995156,2019-02-05,130000.0,70.19
18758,41.934635,8.748152,2738.792751056002,2019-01-23,201000.0,73.39
18759,41.916274,8.73001,279.3296089385475,2019-01-16,50000.0,179.0
18760,41.872319,8.980387,2927.3504273504277,2019-02-06,342500.0,117.0
18761,41.624138,9.290195,1904.7619047619048,2019-01-24,200000.0,105.0
18762,41.875953,8.787492,9075.0,2019-01-14,181500.0,20.0
18763,41.569995,9.161178,1034.4827586206898,2019-01-15,30000.0,29.0
18764,42.204689,8.826591,1004.3478260869564,2019-02-06,46200.0,46.0
18765,42.158795,8.617849,3214.285714285714,2019-02-06,90000.0,28.0
18766,41.923218,8.737911,4092.8823529411766,2019-02-04,347895.0,85.0
18767,41.942054,9.122903,138.88888888888889,2019-01-04,5000.0,36.0
18768,41.921486,8.73416,3536.5853658536585,2019-01-24,290000.0,82.0
18769,42.003214,8.695156,4411.764705882353,2019-01-23,300000.0,68.0
18770,42.003214,8.695156,2142.8571428571427,2019-01-23,300000.0,140.0
18771,42.003214,8.695156,4411.764705882353,2019-01-23,300000.0,68.0
18772,42.003214,8.695156,2142.8571428571427,2019-01-23,300000.0,140.0
18773,41.58982,9.278262,5040.0,2019-02-04,630000.0,125.0
18774,41.58982,9.278262,11454.545454545454,2019-02-04,630000.0,55.0
18775,41.58982,9.278262,13404.255319148937,2019-02-04,630000.0,47.0
18776,41.918389,8.737783,3537.841468875952,2019-01-25,316000.0,89.32
18777,41.885816,8.811571,4156.25,2019-01-16,133000.0,32.0
18778,41.873513,8.809616,2333.333333333333,2019-01-17,210000.0,90.0
18779,41.873513,8.809616,2333.333333333333,2019-01-17,210000.0,90.0
18780,41.926489,8.725546,1737.5,2019-01-28,139000.0,80.0
18781,41.627333,8.809232,8111.111111111111,2019-02-11,730000.0,90.0
18782,41.627333,8.809232,8111.111111111111,2019-02-11,730000.0,90.0
18783,41.672653,8.901639,2831.6032295271048,2019-02-07,245500.0,86.7
18784,41.699349,9.067128,3833.3333333333335,2019-02-07,230000.0,60.0
18785,41.928338,8.73056,1625.0,2019-01-24,130000.0,80.0
18786,41.916106,8.726021,3636.363636363637,2019-02-08,320000.0,88.0
18787,41.944871,8.751528,3468.6346863468634,2019-02-07,141000.0,40.65
18788,41.71728,9.070105,824.8880509073769,2019-01-31,70000.0,84.86
18789,41.924343,8.733957,3484.848484848485,2019-01-30,115000.0,33.0
18790,41.705948,9.360896,3414.713333333333,2019-01-23,512207.0,150.0
18791,41.94041,8.758394,2491.3978494623657,2019-01-23,231700.0,93.0
18792,41.919065,8.73531,3111.194076286479,2019-01-31,500000.0,160.71
18793,41.91875,8.735447,11111.111111111111,2019-01-31,500000.0,45.0
18794,41.922461,8.737929,1192.2503725782417,2019-01-17,40000.0,33.55
18795,41.916934,8.731108,1777.7777777777778,2019-01-23,320000.0,180.0
18796,41.926489,8.725546,2212.962962962963,2019-01-23,119500.0,54.0
18797,41.924352,8.831373,3243.243243243244,2019-01-29,240000.0,74.0
18798,41.583418,9.257882,2698.1314432989693,2019-01-25,335000.0,124.16
18799,41.926489,8.725546,1666.6666666666667,2019-01-17,90000.0,54.0
18800,41.930817,8.738732,2906.5,2019-01-28,232520.0,80.0
18801,41.749339,9.173423,764.4230769230769,2019-02-11,79500.0,104.0
18802,41.909004,8.675642,3676.470588235294,2019-01-31,125000.0,34.0
18803,41.985648,8.722593,2559.0551181102364,2019-01-28,325000.0,127.0
18804,41.422729,9.196262,4455.530303030303,2019-01-28,588130.0,132.0
18805,41.649015,9.364818,6233.333333333333,2019-01-31,1122000.0,180.0
18806,41.649015,9.364818,6233.333333333333,2019-01-31,1122000.0,180.0
18807,41.952861,8.800729,1140.3508771929824,2019-01-28,650000.0,570.0
18808,41.972076,8.738808,2695.035460992908,2019-01-28,380000.0,141.0
18809,41.846255,8.786543,6006.521366054573,2019-01-28,350000.0,58.27
18810,41.919697,8.737468,2123.8938053097345,2019-02-12,240000.0,113.0
18811,41.935128,8.756543,2485.6708386945843,2019-02-01,212500.0,85.49
18812,41.943524,8.758394,3000.0,2019-02-05,165000.0,55.0
18813,41.90862,8.656463,4032.258064516129,2019-01-30,125000.0,31.0
18814,41.984762,8.837393,1388.888888888889,2019-02-05,150000.0,108.0
18815,41.542528,9.290204,7532.956685499058,2019-02-12,280000.0,37.17
18816,41.917305,8.72752,2500.0,2019-02-13,70000.0,28.0
18817,41.922864,8.738291,5272.661610689779,2019-02-18,146000.0,27.69
18818,41.944026,8.759705,3222.305389221557,2019-02-15,258300.0,80.16
18819,41.934774,8.740565,1785.7142857142858,2019-02-15,100000.0,56.0
18820,41.909107,8.717855,6839.080459770114,2019-02-19,357000.0,52.2
18821,41.909107,8.717855,14601.226993865032,2019-02-19,357000.0,24.45
18822,41.909062,8.71762,2931.2,2019-02-01,366400.0,125.0
18823,41.90669,8.673152,7583.333333333333,2019-02-05,910000.0,120.0
18824,41.740013,8.884969,3752.5925925925926,2019-02-01,506600.0,135.0
18825,41.653193,9.296328,3147.058823529412,2019-02-01,535000.0,170.0
18826,41.653193,9.296328,17833.333333333332,2019-02-01,535000.0,30.0
18827,41.929312,8.737772,3532.21875,2019-02-06,452124.0,128.0
18828,41.929312,8.737772,16573.460410557185,2019-02-06,452124.0,27.28
18829,41.928901,8.73351,2477.835051546392,2019-02-06,240350.0,97.0
18830,41.534109,9.276476,6481.481481481482,2019-02-13,350000.0,54.0
18831,41.389604,9.161552,4705.882352941177,2019-01-25,400000.0,85.0
18832,41.586078,9.277884,111.11111111111111,2019-02-04,7000.0,63.0
18833,41.586078,9.277884,90.9090909090909,2019-02-14,3000.0,33.0
18834,,,4994.809649022522,2019-02-06,436896.0,87.47
18835,,,9295.659574468084,2019-02-06,436896.0,47.0
